NP_055129.2,PNI99308.1,100.000,925,0,0,1,925,1,925,0.0,1921,100.00
NP_055129.2,NP_055129.2,100.000,925,0,0,1,925,1,925,0.0,1921,100.00
NP_055129.2,NP_001036133.1,95.784,925,39,0,1,925,1,925,0.0,1843,97.73
NP_055129.2,AVE15784.1,81.378,929,161,4,1,923,1,923,0.0,1574,90.10
NP_055129.2,NP_766277.3,77.081,925,211,1,1,924,1,925,0.0,1480,86.92
NP_055129.2,NP_001180567.1,33.737,744,419,18,216,911,265,982,3.57e-118,375,52.15
NP_766277.3,NP_766277.3,100.000,926,0,0,1,926,1,926,0.0,1928,100.00
NP_766277.3,PNI99308.1,77.081,925,211,1,1,925,1,924,0.0,1494,86.92
NP_766277.3,NP_055129.2,77.081,925,211,1,1,925,1,924,0.0,1494,86.92
NP_766277.3,NP_001036133.1,76.216,925,219,1,1,925,1,924,0.0,1478,86.38
NP_766277.3,AVE15784.1,74.273,929,228,3,1,924,1,923,0.0,1427,84.82
NP_766277.3,NP_001180567.1,29.550,978,571,27,9,895,14,964,4.50e-114,364,48.57
AVE15784.1,AVE15784.1,100.000,925,0,0,1,925,1,925,0.0,1917,100.00
AVE15784.1,PNI99308.1,81.378,929,161,4,1,923,1,923,0.0,1574,90.10
AVE15784.1,NP_055129.2,81.378,929,161,4,1,923,1,923,0.0,1574,90.10
AVE15784.1,NP_001036133.1,80.194,929,172,4,1,923,1,923,0.0,1545,89.34
AVE15784.1,NP_766277.3,74.273,929,228,3,1,923,1,924,0.0,1411,84.82
AVE15784.1,NP_001180567.1,32.735,724,415,17,230,913,293,984,3.48e-108,348,51.52
PNI99308.1,PNI99308.1,100.000,925,0,0,1,925,1,925,0.0,1921,100.00
PNI99308.1,NP_055129.2,100.000,925,0,0,1,925,1,925,0.0,1921,100.00
PNI99308.1,NP_001036133.1,95.784,925,39,0,1,925,1,925,0.0,1843,97.73
PNI99308.1,AVE15784.1,81.378,929,161,4,1,923,1,923,0.0,1574,90.10
PNI99308.1,NP_766277.3,77.081,925,211,1,1,924,1,925,0.0,1480,86.92
PNI99308.1,NP_001180567.1,33.737,744,419,18,216,911,265,982,3.57e-118,375,52.15
NP_001180567.1,NP_001180567.1,100.000,1001,0,0,1,1001,1,1001,0.0,2081,100.00
NP_001180567.1,PNI99308.1,33.737,744,419,18,265,982,216,911,3.86e-118,375,52.15
NP_001180567.1,NP_055129.2,33.737,744,419,18,265,982,216,911,3.86e-118,375,52.15
NP_001180567.1,NP_001036133.1,34.094,745,415,19,265,982,216,911,1.29e-117,374,52.35
NP_001180567.1,NP_766277.3,29.550,978,571,27,14,964,9,895,3.41e-112,359,48.57
NP_001180567.1,AVE15784.1,32.735,724,415,17,293,984,230,913,3.77e-108,348,51.52
NP_001036133.1,NP_001036133.1,100.000,925,0,0,1,925,1,925,0.0,1918,100.00
NP_001036133.1,PNI99308.1,95.784,925,39,0,1,925,1,925,0.0,1843,97.73
NP_001036133.1,NP_055129.2,95.784,925,39,0,1,925,1,925,0.0,1843,97.73
NP_001036133.1,AVE15784.1,80.194,929,172,4,1,923,1,923,0.0,1545,89.34
NP_001036133.1,NP_766277.3,76.216,925,219,1,1,924,1,925,0.0,1463,86.38
NP_001036133.1,NP_001180567.1,34.094,745,415,19,216,911,265,982,1.19e-117,374,52.35


