AAH09395.1,AAH09395.1,100.000,452,0,0,1,452,1,452,0.0,909,100.00
AAH09395.1,XP_016792048.1,93.333,480,4,1,1,452,1,480,0.0,886,93.75
AAH09395.1,XP_014979893.2,84.270,356,21,4,1,327,1,350,0.0,572,86.52
AAH09395.1,XP_021589862.1,77.551,343,72,2,1,343,7,344,0.0,538,86.01
AAH09395.1,XP_032984533.1,76.385,343,77,1,1,343,1,339,0.0,518,83.09
AAH09395.1,XP_003997552.3,77.982,327,71,1,1,327,1,326,0.0,510,85.32
AAH09395.1,XP_010991480.1,75.802,343,77,2,1,343,48,384,4.70e-175,490,82.51
AAH09395.1,XP_004015427.2,74.312,327,81,2,1,327,1,324,4.36e-173,483,81.96
AAH09395.1,NP_001025016.1,71.264,348,91,4,1,347,1,340,7.59e-173,482,79.60
AAH09395.1,XP_023505922.1,71.429,343,93,2,1,343,9,346,3.43e-171,479,80.17
AAH09395.1,XP_008251035.1,69.767,344,97,3,1,344,16,352,2.52e-160,451,78.49
AAH09395.1,NP_001006970.1,68.986,345,100,5,1,344,1,339,2.65e-159,448,76.23
AAH09395.1,XP_012979715.1,68.314,344,103,5,1,344,1,338,1.15e-153,434,77.03
AAH09395.1,NP_058545.1,64.067,359,116,6,1,359,1,346,1.70e-150,426,72.14
AAH09395.1,XP_022279489.1,66.162,198,67,0,147,344,1,198,2.85e-86,256,74.24
AAH09395.1,NP_990703.1,45.455,110,57,2,5,114,12,118,1.52e-24,95.9,56.36
AAH09395.1,NP_990703.1,29.921,127,73,6,204,325,286,401,4.37e-10,51.2,47.24
NP_058545.1,AAH09395.1,64.067,359,116,6,1,346,1,359,7.75e-151,426,72.14
NP_058545.1,XP_016792048.1,60.753,372,111,6,1,337,1,372,5.19e-144,410,68.82
NP_058545.1,XP_014979893.2,64.238,453,121,9,1,417,1,448,0.0,540,71.52
NP_058545.1,XP_021589862.1,73.333,420,105,5,1,413,7,426,0.0,603,81.90
NP_058545.1,XP_032984533.1,72.922,421,106,6,1,413,1,421,0.0,593,80.52
NP_058545.1,XP_003997552.3,70.991,424,108,5,1,413,1,420,0.0,583,79.01
NP_058545.1,XP_010991480.1,71.462,424,105,8,1,413,48,466,0.0,550,78.30
NP_058545.1,XP_004015427.2,68.632,424,116,9,1,413,1,418,0.0,548,77.12
NP_058545.1,NP_001025016.1,67.933,421,123,8,1,413,1,417,0.0,540,76.72
NP_058545.1,XP_023505922.1,69.596,421,119,7,1,413,9,428,0.0,555,76.96
NP_058545.1,XP_008251035.1,68.941,425,119,7,1,418,16,434,0.0,556,77.65
NP_058545.1,NP_001006970.1,88.333,420,47,2,1,418,1,420,0.0,744,91.90
NP_058545.1,XP_012979715.1,85.000,420,62,1,1,419,1,420,0.0,709,90.24
NP_058545.1,NP_058545.1,100.000,419,0,0,1,419,1,419,0.0,861,100.00
NP_058545.1,XP_022279489.1,65.614,285,83,5,146,419,1,281,7.93e-128,361,76.49
NP_058545.1,NP_990703.1,43.925,107,58,1,5,111,12,116,1.58e-24,95.5,56.07
NP_058545.1,NP_990703.1,29.245,212,130,6,198,400,286,486,1.07e-21,87.0,48.11
NP_001006970.1,AAH09395.1,68.986,345,100,5,1,339,1,344,1.09e-159,449,76.23
NP_001006970.1,XP_016792048.1,64.247,372,100,5,1,339,1,372,1.82e-155,439,70.97
NP_001006970.1,XP_014979893.2,66.225,453,118,7,1,421,1,450,0.0,555,72.19
NP_001006970.1,XP_021589862.1,75.059,421,98,5,1,415,7,426,0.0,618,83.37
NP_001006970.1,XP_032984533.1,74.764,424,95,7,1,415,1,421,0.0,608,81.84
NP_001006970.1,XP_003997552.3,74.882,422,97,7,1,415,1,420,0.0,600,81.52
NP_001006970.1,XP_010991480.1,73.412,425,97,9,1,415,48,466,0.0,566,80.00
NP_001006970.1,XP_004015427.2,70.142,422,115,8,1,415,1,418,0.0,560,78.91
NP_001006970.1,NP_001025016.1,69.905,422,115,7,1,415,1,417,0.0,561,77.96
NP_001006970.1,XP_023505922.1,71.934,424,106,8,1,415,9,428,0.0,572,78.30
NP_001006970.1,XP_008251035.1,69.014,426,119,6,1,420,16,434,0.0,560,78.17
NP_001006970.1,NP_001006970.1,100.000,421,0,0,1,421,1,421,0.0,859,100.00
NP_001006970.1,XP_012979715.1,89.311,421,44,1,1,421,1,420,0.0,740,93.11
NP_001006970.1,NP_058545.1,88.333,420,47,2,1,420,1,418,0.0,744,91.90
NP_001006970.1,XP_022279489.1,67.260,281,86,4,147,421,1,281,2.04e-130,368,78.29
NP_001006970.1,NP_990703.1,46.078,102,53,1,10,111,17,116,8.04e-26,99.4,59.80
NP_001006970.1,NP_990703.1,30.660,212,128,8,199,402,286,486,2.62e-21,85.9,49.06
XP_010991480.1,AAH09395.1,75.802,343,77,2,48,384,1,343,0.0,512,82.51
XP_010991480.1,XP_016792048.1,70.081,371,77,3,48,384,1,371,6.87e-177,496,76.28
XP_010991480.1,XP_014979893.2,72.889,450,85,5,48,466,1,444,0.0,619,78.22
XP_010991480.1,XP_021589862.1,80.328,427,81,2,42,466,1,426,0.0,689,86.65
XP_010991480.1,XP_032984533.1,80.523,421,80,1,48,466,1,421,0.0,682,86.46
XP_010991480.1,XP_003997552.3,80.523,421,79,2,48,466,1,420,0.0,671,85.75
XP_010991480.1,XP_010991480.1,100.000,468,0,0,1,468,1,468,0.0,957,100.00
XP_010991480.1,XP_004015427.2,84.010,419,66,1,48,466,1,418,0.0,719,88.31
XP_010991480.1,NP_001025016.1,83.771,419,66,2,48,466,1,417,0.0,709,87.59
XP_010991480.1,XP_023505922.1,77.176,425,94,2,44,466,5,428,0.0,660,84.00
XP_010991480.1,XP_008251035.1,74.292,424,100,4,45,466,13,429,0.0,607,82.08
XP_010991480.1,NP_001006970.1,73.412,425,97,9,48,466,1,415,0.0,585,80.00
XP_010991480.1,XP_012979715.1,74.048,420,102,5,48,466,1,414,0.0,595,80.48
XP_010991480.1,NP_058545.1,71.462,424,105,8,48,466,1,413,0.0,568,78.30
XP_010991480.1,XP_022279489.1,74.721,269,68,0,198,466,7,275,2.50e-146,410,83.27
XP_010991480.1,NP_990703.1,45.536,112,58,2,50,161,10,118,2.89e-26,101,57.14
XP_010991480.1,NP_990703.1,30.952,210,131,8,249,453,286,486,9.38e-21,84.7,49.05
XP_022279489.1,AAH09395.1,66.162,198,67,0,1,198,147,344,1.46e-86,257,74.24
XP_022279489.1,XP_016792048.1,66.162,198,67,0,1,198,175,372,6.25e-86,256,74.24
XP_022279489.1,XP_014979893.2,72.954,281,71,2,1,281,175,450,3.78e-146,409,81.49
XP_022279489.1,XP_021589862.1,73.818,275,72,0,1,275,152,426,1.33e-153,427,84.36
XP_022279489.1,XP_032984533.1,78.909,275,58,0,1,275,147,421,5.19e-159,440,85.45
XP_022279489.1,XP_003997552.3,82.182,275,48,1,1,275,147,420,3.58e-168,463,90.18
XP_022279489.1,XP_010991480.1,74.721,269,68,0,7,275,198,466,2.31e-137,387,83.27
XP_022279489.1,XP_004015427.2,70.260,269,80,0,7,275,150,418,1.36e-138,388,80.30
XP_022279489.1,NP_001025016.1,69.925,266,80,0,10,275,152,417,8.86e-136,381,80.08
XP_022279489.1,XP_023505922.1,74.545,275,69,1,1,275,155,428,2.31e-151,421,84.00
XP_022279489.1,XP_008251035.1,70.714,280,82,0,1,280,155,434,2.02e-138,389,81.43
XP_022279489.1,NP_001006970.1,67.260,281,86,4,1,281,147,421,1.36e-130,368,78.29
XP_022279489.1,XP_012979715.1,66.426,277,87,4,5,281,150,420,2.23e-129,365,77.62
XP_022279489.1,NP_058545.1,65.614,285,83,5,1,281,146,419,5.32e-128,361,76.49
XP_022279489.1,XP_022279489.1,100.000,281,0,0,1,281,1,281,0.0,568,100.00
XP_022279489.1,NP_990703.1,31.455,213,126,8,58,262,286,486,1.08e-22,87.4,49.30
XP_021589862.1,AAH09395.1,77.551,343,72,2,7,344,1,343,0.0,539,86.01
XP_021589862.1,XP_016792048.1,72.237,371,70,3,7,344,1,371,0.0,524,79.51
XP_021589862.1,XP_014979893.2,74.444,450,79,5,7,426,1,444,0.0,652,82.22
XP_021589862.1,XP_021589862.1,100.000,426,0,0,1,426,1,426,0.0,873,100.00
XP_021589862.1,XP_032984533.1,81.948,421,75,1,7,426,1,421,0.0,702,88.12
XP_021589862.1,XP_003997552.3,80.998,421,78,2,7,426,1,420,0.0,700,89.07
XP_021589862.1,XP_010991480.1,80.328,427,81,2,1,426,42,466,0.0,669,86.65
XP_021589862.1,XP_004015427.2,75.534,421,99,3,7,426,1,418,0.0,640,83.61
XP_021589862.1,NP_001025016.1,74.584,421,102,3,7,426,1,417,0.0,627,82.19
XP_021589862.1,XP_023505922.1,76.179,424,99,2,4,426,6,428,0.0,652,84.67
XP_021589862.1,XP_008251035.1,76.526,426,92,4,2,426,11,429,0.0,637,85.45
XP_021589862.1,NP_001006970.1,75.059,421,98,5,7,426,1,415,0.0,618,83.37
XP_021589862.1,XP_012979715.1,75.714,420,96,5,7,426,1,414,0.0,618,85.00
XP_021589862.1,NP_058545.1,73.333,420,105,5,7,426,1,413,0.0,603,81.90
XP_021589862.1,XP_022279489.1,73.818,275,72,0,152,426,1,275,2.02e-153,427,84.36
XP_021589862.1,NP_990703.1,45.872,109,57,1,9,117,10,116,5.61e-27,102,56.88
XP_021589862.1,NP_990703.1,27.670,206,141,5,210,413,287,486,8.24e-20,81.3,48.54
NP_001025016.1,AAH09395.1,71.429,343,90,3,1,335,1,343,6.63e-173,483,79.88
NP_001025016.1,XP_016792048.1,66.038,371,90,4,1,335,1,371,3.49e-166,466,73.85
NP_001025016.1,XP_014979893.2,68.889,450,101,6,1,417,1,444,0.0,582,74.44
NP_001025016.1,XP_021589862.1,74.584,421,102,3,1,417,7,426,0.0,627,82.19
NP_001025016.1,XP_032984533.1,76.485,421,95,2,1,417,1,421,0.0,641,82.66
NP_001025016.1,XP_003997552.3,76.722,421,93,3,1,417,1,420,0.0,640,82.19
NP_001025016.1,XP_010991480.1,83.771,419,66,2,1,417,48,466,0.0,685,87.59
NP_001025016.1,XP_004015427.2,95.694,418,17,1,1,417,1,418,0.0,819,96.89
NP_001025016.1,NP_001025016.1,100.000,417,0,0,1,417,1,417,0.0,858,100.00
NP_001025016.1,XP_023505922.1,72.922,421,109,3,1,417,9,428,0.0,615,81.00
NP_001025016.1,XP_008251035.1,70.714,420,114,4,1,417,16,429,0.0,583,79.76
NP_001025016.1,NP_001006970.1,69.905,422,115,7,1,417,1,415,0.0,561,77.96
NP_001025016.1,XP_012979715.1,68.095,420,125,6,1,417,1,414,0.0,546,76.90
