AAH09395.1,AAH09395.1,100.000,452,0,0,1,452,1,452,0.0,909,100.00
AAH09395.1,XP_010991480.1,75.802,343,77,2,1,343,48,384,1.40e-175,490,82.51
AAH09395.1,XP_010991480.1,41.304,46,22,3,366,410,18,59,1.1,19.2,43.48
AAH09395.1,NP_001006970.1,68.986,345,100,5,1,344,1,339,7.91e-160,448,76.23
AAH09395.1,NP_058545.1,64.067,359,116,6,1,359,1,346,5.06e-151,426,72.14
AAH09395.1,XP_022279489.1,66.162,198,67,0,147,344,1,198,8.50e-87,256,74.24
AAH09395.1,XP_022279489.1,34.483,29,18,1,113,141,148,175,9.8,16.2,48.28
NP_058545.1,NP_058545.1,100.000,419,0,0,1,419,1,419,0.0,861,100.00
NP_058545.1,NP_001006970.1,88.333,420,47,2,1,418,1,420,0.0,744,91.90
NP_058545.1,XP_010991480.1,71.462,424,105,8,1,413,48,466,0.0,550,78.30
NP_058545.1,AAH09395.1,64.067,359,116,6,1,346,1,359,2.31e-151,426,72.14
NP_058545.1,XP_022279489.1,65.614,285,83,5,146,419,1,281,2.36e-128,361,76.49
NP_001006970.1,NP_001006970.1,100.000,421,0,0,1,421,1,421,0.0,859,100.00
NP_001006970.1,NP_058545.1,88.333,420,47,2,1,420,1,418,0.0,744,91.90
NP_001006970.1,XP_010991480.1,73.412,425,97,9,1,415,48,466,0.0,566,80.00
NP_001006970.1,AAH09395.1,68.986,345,100,5,1,339,1,344,3.25e-160,449,76.23
NP_001006970.1,XP_022279489.1,67.260,281,86,4,147,421,1,281,6.10e-131,368,78.29
XP_010991480.1,XP_010991480.1,100.000,468,0,0,1,468,1,468,0.0,957,100.00
XP_010991480.1,NP_001006970.1,73.412,425,97,9,48,466,1,415,0.0,585,80.00
XP_010991480.1,NP_058545.1,71.462,424,105,8,48,466,1,413,0.0,568,78.30
XP_010991480.1,AAH09395.1,75.802,343,77,2,48,384,1,343,0.0,512,82.51
XP_010991480.1,AAH09395.1,41.304,46,22,3,18,59,366,410,1.1,19.2,43.48
XP_010991480.1,XP_022279489.1,74.721,269,68,0,198,466,7,275,7.44e-147,410,83.27
XP_022279489.1,XP_022279489.1,100.000,281,0,0,1,281,1,281,0.0,568,100.00
XP_022279489.1,XP_010991480.1,74.721,269,68,0,7,275,198,466,6.87e-138,387,83.27
XP_022279489.1,NP_001006970.1,67.260,281,86,4,1,281,147,421,4.07e-131,368,78.29
XP_022279489.1,NP_058545.1,65.614,285,83,5,1,281,146,419,1.58e-128,361,76.49
XP_022279489.1,AAH09395.1,66.162,198,67,0,1,198,147,344,4.35e-87,257,74.24
XP_022279489.1,AAH09395.1,34.483,29,18,1,148,175,113,141,5.5,16.5,48.28


