AAI36556.1,AAI36556.1,100.000,516,0,0,1,516,1,516,0.0,1034,100.00
AAI36556.1,XP_016775486.1,98.837,516,6,0,1,516,1,516,0.0,1018,98.84
AAI36556.1,XP_028688388.1,89.279,541,33,2,1,516,1,541,0.0,877,89.65
AAI36556.1,XP_013221293.1,67.647,510,110,7,19,516,6,472,0.0,605,72.35
AAI36556.1,XP_023510517.1,63.110,553,133,12,20,516,7,544,0.0,601,69.08
AAI36556.1,XP_032976416.1,66.859,519,138,8,8,516,2,496,0.0,588,73.03
AAI36556.1,XP_011285475.1,64.245,523,144,7,20,516,7,512,0.0,570,69.98
AAI36556.1,XP_031304210.1,63.327,499,143,6,22,509,9,478,0.0,566,70.14
AAI36556.1,NP_001028863.1,63.636,495,134,5,20,514,5,453,0.0,565,70.51
AAI36556.1,XP_005063402.1,62.978,497,134,5,18,514,3,449,0.0,557,68.41
AAI36556.1,XP_027815762.1,65.089,507,134,9,20,516,7,480,0.0,546,71.40
AAI36556.1,AAI38800.1,62.173,497,140,5,20,514,5,455,0.0,543,69.42
AAI36556.1,AAI51519.1,62.023,524,122,8,20,516,7,480,0.0,529,68.51
AAI36556.1,QDO67136.1,39.181,513,260,13,22,513,10,491,1.20e-90,277,50.49
AAI38800.1,AAI38800.1,100.000,457,0,0,1,457,1,457,0.0,931,100.00
AAI38800.1,NP_001028863.1,88.840,457,47,2,1,456,1,454,0.0,790,93.00
AAI38800.1,XP_005063402.1,81.579,456,78,2,1,456,1,450,0.0,715,86.62
AAI38800.1,XP_013221293.1,70.426,470,114,9,5,455,7,470,0.0,582,77.45
AAI38800.1,AAI36556.1,63.052,498,134,6,5,455,20,514,0.0,535,70.08
AAI38800.1,XP_016775486.1,63.253,498,133,6,5,455,20,514,0.0,535,70.08
AAI38800.1,XP_031304210.1,60.291,481,155,8,1,450,3,478,0.0,528,68.81
AAI38800.1,XP_028688388.1,59.693,521,139,5,5,455,20,539,0.0,511,66.22
AAI38800.1,XP_011285475.1,58.546,509,148,8,5,455,7,510,5.86e-179,502,66.40
AAI38800.1,XP_032976416.1,60.246,488,144,7,5,450,7,486,1.03e-176,495,67.83
AAI38800.1,XP_027815762.1,59.833,478,155,9,1,450,1,469,2.40e-174,489,69.04
AAI38800.1,AAI51519.1,59.454,476,160,8,1,450,1,469,2.48e-170,479,69.12
AAI38800.1,XP_023510517.1,69.288,267,76,3,189,450,268,533,7.68e-119,349,77.53
AAI38800.1,XP_023510517.1,50.000,266,94,8,1,241,3,254,1.42e-63,206,57.89
AAI38800.1,QDO67136.1,38.086,512,217,18,7,451,10,488,2.27e-88,269,50.59
NP_001028863.1,NP_001028863.1,100.000,455,0,0,1,455,1,455,0.0,931,100.00
NP_001028863.1,AAI38800.1,88.840,457,47,2,1,454,1,456,0.0,766,93.00
NP_001028863.1,XP_005063402.1,84.176,455,68,1,1,455,1,451,0.0,742,87.91
NP_001028863.1,XP_013221293.1,73.233,467,104,7,5,453,7,470,0.0,624,80.09
NP_001028863.1,AAI36556.1,63.636,495,134,5,5,453,20,514,0.0,547,70.51
NP_001028863.1,XP_016775486.1,63.838,495,133,5,5,453,20,514,0.0,546,70.51
NP_001028863.1,XP_031304210.1,61.077,483,146,9,1,448,3,478,0.0,540,68.94
NP_001028863.1,XP_023510517.1,57.974,533,137,11,1,448,3,533,0.0,538,65.48
NP_001028863.1,XP_028688388.1,61.731,520,128,5,5,453,20,539,0.0,530,68.46
NP_001028863.1,XP_027815762.1,61.734,473,152,8,1,448,1,469,0.0,507,70.61
NP_001028863.1,XP_032976416.1,60.581,482,150,4,5,448,7,486,0.0,506,67.43
NP_001028863.1,AAI51519.1,61.441,472,155,7,1,448,1,469,5.67e-180,503,70.34
NP_001028863.1,XP_011285475.1,56.778,509,161,6,2,453,4,510,6.63e-172,484,64.05
NP_001028863.1,QDO67136.1,45.933,209,107,3,241,449,286,488,5.04e-52,173,60.77
NP_001028863.1,QDO67136.1,48.276,116,50,1,7,122,10,115,8.60e-32,117,62.93
XP_011285475.1,XP_011285475.1,100.000,512,0,0,1,512,1,512,0.0,1026,100.00
XP_011285475.1,XP_023510517.1,68.921,547,132,9,1,512,1,544,0.0,664,72.76
XP_011285475.1,XP_032976416.1,71.650,515,124,9,1,512,1,496,0.0,631,77.48
XP_011285475.1,XP_031304210.1,68.431,510,124,7,1,505,1,478,0.0,625,74.12
XP_011285475.1,XP_027815762.1,68.381,525,108,7,1,512,1,480,0.0,617,73.52
XP_011285475.1,AAI51519.1,66.857,525,116,7,1,512,1,480,0.0,590,72.00
XP_011285475.1,XP_028688388.1,63.910,532,156,7,7,512,20,541,0.0,560,70.49
XP_011285475.1,XP_013221293.1,61.641,524,137,4,1,512,1,472,0.0,550,67.37
XP_011285475.1,XP_016775486.1,64.436,523,143,7,7,512,20,516,0.0,546,69.98
XP_011285475.1,AAI36556.1,64.245,523,144,7,7,512,20,516,0.0,546,69.98
XP_011285475.1,AAI38800.1,58.398,512,150,8,4,510,2,455,1.86e-177,498,66.21
XP_011285475.1,XP_005063402.1,57.564,509,153,6,4,510,2,449,1.46e-173,488,63.65
XP_011285475.1,NP_001028863.1,56.778,509,161,7,4,510,2,453,1.99e-171,483,64.24
XP_011285475.1,QDO67136.1,38.550,524,274,12,1,509,1,491,3.82e-87,268,48.47
XP_031304210.1,XP_031304210.1,100.000,499,0,0,1,499,1,499,0.0,1009,100.00
XP_031304210.1,XP_027815762.1,78.189,486,93,5,1,484,1,475,0.0,682,82.92
XP_031304210.1,XP_023510517.1,67.463,544,120,8,1,488,1,543,0.0,667,73.53
XP_031304210.1,AAI51519.1,77.366,486,97,5,1,484,1,475,0.0,665,82.30
XP_031304210.1,XP_032976416.1,70.179,503,127,8,1,488,1,495,0.0,610,76.74
XP_031304210.1,XP_011285475.1,68.431,510,124,7,1,478,1,505,0.0,598,74.12
XP_031304210.1,XP_013221293.1,64.155,491,137,7,1,478,1,465,0.0,538,70.06
XP_031304210.1,XP_028688388.1,62.095,525,132,8,9,478,22,534,0.0,529,68.76
XP_031304210.1,AAI36556.1,63.327,499,143,6,9,478,22,509,0.0,518,70.14
XP_031304210.1,XP_016775486.1,63.527,499,142,7,9,478,22,509,0.0,517,70.34
XP_031304210.1,NP_001028863.1,61.458,480,149,9,3,478,1,448,0.0,511,69.38
XP_031304210.1,AAI38800.1,60.581,482,152,9,3,478,1,450,1.05e-177,498,68.67
XP_031304210.1,XP_005063402.1,59.414,478,158,8,3,478,1,444,1.48e-175,493,67.99
XP_031304210.1,QDO67136.1,47.343,207,103,3,271,477,286,486,2.97e-49,167,58.94
XP_031304210.1,QDO67136.1,50.000,124,49,2,2,123,3,115,6.57e-32,118,61.29
XP_013221293.1,XP_013221293.1,100.000,472,0,0,1,472,1,472,0.0,957,100.00
XP_013221293.1,NP_001028863.1,73.233,467,104,7,7,470,5,453,0.0,630,80.09
XP_013221293.1,XP_005063402.1,72.824,471,103,8,3,470,1,449,0.0,620,78.13
XP_013221293.1,XP_016775486.1,68.235,510,107,7,6,472,19,516,0.0,588,72.75
XP_013221293.1,AAI36556.1,67.647,510,110,7,6,472,19,516,0.0,584,72.35
XP_013221293.1,AAI38800.1,69.444,468,122,8,7,470,5,455,0.0,575,76.28
XP_013221293.1,XP_028688388.1,65.291,533,107,6,6,471,19,540,0.0,574,69.79
XP_013221293.1,XP_031304210.1,64.155,491,137,7,1,465,1,478,0.0,569,70.06
XP_013221293.1,XP_032976416.1,64.244,509,132,6,1,472,1,496,0.0,568,69.74
XP_013221293.1,XP_011285475.1,61.641,524,137,4,1,472,1,512,0.0,559,67.37
XP_013221293.1,XP_027815762.1,64.242,495,139,7,1,472,1,480,0.0,541,71.52
XP_013221293.1,AAI51519.1,64.228,492,144,7,1,472,1,480,0.0,531,71.54
XP_013221293.1,XP_023510517.1,52.813,551,174,15,1,472,1,544,5.14e-155,442,59.17
XP_013221293.1,QDO67136.1,37.977,524,237,16,1,469,1,491,1.62e-91,278,49.43
AAI51519.1,AAI51519.1,100.000,480,0,0,1,480,1,480,0.0,961,100.00
AAI51519.1,XP_027815762.1,92.500,480,36,0,1,480,1,480,0.0,840,94.17
AAI51519.1,XP_031304210.1,77.366,486,97,5,1,475,1,484,0.0,700,82.30
AAI51519.1,XP_023510517.1,68.807,545,104,9,1,480,1,544,0.0,672,73.39
AAI51519.1,XP_011285475.1,66.857,525,116,7,1,480,1,512,0.0,598,72.00
AAI51519.1,XP_032976416.1,67.446,513,117,5,1,480,1,496,0.0,597,73.10
AAI51519.1,XP_013221293.1,64.228,492,144,7,1,480,1,472,0.0,532,71.54
AAI51519.1,XP_028688388.1,61.654,532,132,9,7,478,20,539,0.0,511,68.23
AAI51519.1,AAI36556.1,62.023,524,122,8,7,480,20,516,0.0,510,68.51
AAI51519.1,NP_001028863.1,61.441,472,155,7,1,469,1,448,0.0,509,70.34
AAI51519.1,XP_016775486.1,63.780,508,139,9,7,480,20,516,3.63e-180,506,71.06
AAI51519.1,XP_005063402.1,60.341,469,157,7,4,469,2,444,4.87e-180,503,70.36
AAI51519.1,AAI38800.1,58.824,476,163,8,1,469,1,450,1.15e-170,479,68.49
AAI51519.1,QDO67136.1,37.673,507,235,14,11,468,12,486,3.77e-85,261,48.32
XP_016775486.1,XP_016775486.1,100.000,516,0,0,1,516,1,516,0.0,1034,100.00
XP_016775486.1,AAI36556.1,98.837,516,6,0,1,516,1,516,0.0,1018,98.84
XP_016775486.1,XP_028688388.1,89.279,541,33,2,1,516,1,541,0.0,872,89.65
XP_016775486.1,XP_013221293.1,68.235,510,107,7,19,516,6,472,0.0,610,72.75
XP_016775486.1,XP_023510517.1,63.110,553,133,12,20,516,7,544,0.0,598,68.90
XP_016775486.1,XP_032976416.1,67.245,519,136,9,8,516,2,496,0.0,586,73.41
XP_016775486.1,XP_011285475.1,64.436,523,143,7,20,516,7,512,0.0,571,69.98
XP_016775486.1,NP_001028863.1,63.838,495,133,5,20,514,5,453,0.0,567,70.51
XP_016775486.1,XP_031304210.1,63.527,499,142,7,22,509,9,478,0.0,566,70.34
XP_016775486.1,XP_005063402.1,63.179,497,133,5,18,514,3,449,0.0,558,68.41
XP_016775486.1,AAI38800.1,62.374,497,139,5,20,514,5,455,0.0,543,69.42
XP_016775486.1,XP_027815762.1,64.892,507,135,10,20,516,7,480,0.0,541,71.01
XP_016775486.1,AAI51519.1,63.780,508,139,9,20,516,7,480,0.0,525,71.06
XP_016775486.1,QDO67136.1,38.417,518,267,13,17,513,5,491,4.14e-91,278,49.81
QDO67136.1,QDO67136.1,100.000,491,0,0,1,491,1,491,0.0,1008,100.00
QDO67136.1,XP_023510517.1,38.306,543,250,16,10,486,9,532,1.08e-84,262,47.33
QDO67136.1,XP_013221293.1,37.667,523,240,14,1,491,1,469,2.74e-84,259,49.14
QDO67136.1,XP_016775486.1,38.667,525,256,15,5,491,17,513,3.30e-84,260,50.10
QDO67136.1,XP_011285475.1,38.302,530,267,13,1,491,1,509,2.00e-83,258,48.49
QDO67136.1,AAI38800.1,37.695,512,219,17,10,488,7,451,2.09e-82,254,50.20
QDO67136.1,AAI36556.1,38.654,520,253,15,10,491,22,513,2.41e-82,255,50.00
QDO67136.1,AAI36556.1,40.000,20,12,0,9,28,352,371,8.7,18.5,65.00
QDO67136.1,XP_031304210.1,39.029,515,244,19,3,486,2,477,3.54e-82,254,49.71
QDO67136.1,XP_028688388.1,39.057,530,262,17,10,491,22,538,1.39e-80,251,50.75
QDO67136.1,AAI51519.1,38.386,508,230,16,12,486,11,468,2.19e-77,241,48.62
QDO67136.1,XP_032976416.1,37.980,495,238,12,1,461,1,460,3.65e-77,241,47.27
QDO67136.1,XP_027815762.1,38.846,520,211,16,12,486,11,468,8.07e-77,240,47.50
QDO67136.1,XP_005063402.1,36.095,507,240,16,4,488,1,445,3.81e-76,237,49.11
QDO67136.1,NP_001028863.1,45.933,209,107,3,286,488,241,449,2.10e-46,158,60.77
QDO67136.1,NP_001028863.1,48.276,116,50,1,10,115,7,122,7.73e-32,117,62.93
XP_023510517.1,XP_023510517.1,100.000,544,0,0,1,544,1,544,0.0,1097,100.00
XP_023510517.1,XP_031304210.1,67.463,544,120,8,1,543,1,488,0.0,667,73.53
XP_023510517.1,XP_011285475.1,68.921,547,132,9,1,544,1,512,0.0,637,72.76
XP_023510517.1,AAI51519.1,68.807,545,104,9,1,544,1,480,0.0,636,73.39
XP_023510517.1,XP_032976416.1,67.207,555,112,9,1,544,1,496,0.0,624,70.99
XP_023510517.1,XP_027815762.1,67.156,545,113,10,1,544,1,480,0.0,612,71.74
XP_023510517.1,XP_028688388.1,64.919,553,148,11,7,544,20,541,0.0,582,70.89
XP_023510517.1,XP_028688388.1,44.444,18,10,0,3,20,285,302,8.4,18.5,66.67
XP_023510517.1,AAI36556.1,61.775,552,142,12,7,544,20,516,0.0,554,67.75
XP_023510517.1,XP_016775486.1,61.775,552,142,12,7,544,20,516,0.0,551,67.57
XP_023510517.1,NP_001028863.1,57.974,533,137,11,3,533,1,448,0.0,510,65.48
XP_023510517.1,XP_005063402.1,56.579,532,142,11,3,533,1,444,2.54e-170,481,63.53
XP_023510517.1,XP_013221293.1,53.358,551,171,15,1,544,1,472,1.48e-145,419,59.53
XP_023510517.1,AAI38800.1,69.288,267,76,3,268,533,189,450,4.84e-108,322,77.53
XP_023510517.1,AAI38800.1,49.248,266,96,8,3,254,1,241,5.12e-61,199,57.52
XP_023510517.1,QDO67136.1,51.261,119,48,2,9,127,10,118,8.43e-32,118,63.03
XP_028688388.1,XP_028688388.1,100.000,541,0,0,1,541,1,541,0.0,1082,100.00
XP_028688388.1,AAI36556.1,90.018,541,29,2,1,541,1,516,0.0,880,90.39
XP_028688388.1,XP_016775486.1,90.018,541,29,2,1,541,1,516,0.0,876,90.39
XP_028688388.1,XP_023510517.1,65.099,553,147,11,20,541,7,544,0.0,629,71.07
XP_028688388.1,XP_023510517.1,44.444,18,10,0,285,302,3,20,7.5,18.9,66.67
XP_028688388.1,XP_013221293.1,65.103,533,108,6,19,540,6,471,0.0,600,69.61
XP_028688388.1,XP_032976416.1,65.000,540,136,8,8,540,2,495,0.0,589,71.48
XP_028688388.1,XP_011285475.1,63.910,532,156,7,20,541,7,512,0.0,578,70.68
XP_028688388.1,XP_031304210.1,62.095,525,132,8,22,534,9,478,0.0,569,68.76
XP_028688388.1,NP_001028863.1,61.731,520,128,5,20,539,5,453,0.0,568,68.46
