NP_055129.2,PNI99308.1,100.000,925,0,0,1,925,1,925,0.0,1921,100.00
NP_055129.2,NP_055129.2,100.000,925,0,0,1,925,1,925,0.0,1921,100.00
NP_055129.2,NP_001036133.1,95.784,925,39,0,1,925,1,925,0.0,1843,97.73
NP_055129.2,AVE15784.1,81.378,929,161,4,1,923,1,923,0.0,1574,90.10
NP_055129.2,XP_038965366.1,77.514,925,207,1,1,924,1,925,0.0,1509,87.46
NP_055129.2,NP_001297482.1,78.186,926,198,2,1,924,1,924,0.0,1494,87.04
NP_055129.2,NP_766277.3,77.081,925,211,1,1,924,1,925,0.0,1480,86.92
NP_766277.3,PNI99308.1,77.081,925,211,1,1,925,1,924,0.0,1494,86.92
NP_766277.3,NP_055129.2,77.081,925,211,1,1,925,1,924,0.0,1494,86.92
NP_766277.3,NP_001036133.1,76.216,925,219,1,1,925,1,924,0.0,1478,86.38
NP_766277.3,AVE15784.1,74.273,929,228,3,1,924,1,923,0.0,1427,84.82
NP_766277.3,XP_038965366.1,90.821,926,85,0,1,926,1,926,0.0,1769,95.46
NP_766277.3,NP_001297482.1,86.717,926,120,2,1,925,1,924,0.0,1660,92.98
NP_766277.3,NP_766277.3,100.000,926,0,0,1,926,1,926,0.0,1928,100.00
AVE15784.1,PNI99308.1,81.378,929,161,4,1,923,1,923,0.0,1574,90.10
AVE15784.1,NP_055129.2,81.378,929,161,4,1,923,1,923,0.0,1574,90.10
AVE15784.1,NP_001036133.1,80.194,929,172,4,1,923,1,923,0.0,1545,89.34
AVE15784.1,AVE15784.1,100.000,925,0,0,1,925,1,925,0.0,1917,100.00
AVE15784.1,XP_038965366.1,74.919,929,222,3,1,923,1,924,0.0,1450,85.25
AVE15784.1,NP_001297482.1,75.699,930,212,5,1,923,1,923,0.0,1431,85.38
AVE15784.1,NP_766277.3,74.273,929,228,3,1,923,1,924,0.0,1411,84.82
PNI99308.1,PNI99308.1,100.000,925,0,0,1,925,1,925,0.0,1921,100.00
PNI99308.1,NP_055129.2,100.000,925,0,0,1,925,1,925,0.0,1921,100.00
PNI99308.1,NP_001036133.1,95.784,925,39,0,1,925,1,925,0.0,1843,97.73
PNI99308.1,AVE15784.1,81.378,929,161,4,1,923,1,923,0.0,1574,90.10
PNI99308.1,XP_038965366.1,77.514,925,207,1,1,924,1,925,0.0,1509,87.46
PNI99308.1,NP_001297482.1,78.186,926,198,2,1,924,1,924,0.0,1494,87.04
PNI99308.1,NP_766277.3,77.081,925,211,1,1,924,1,925,0.0,1480,86.92
NP_001036133.1,PNI99308.1,95.784,925,39,0,1,925,1,925,0.0,1843,97.73
NP_001036133.1,NP_055129.2,95.784,925,39,0,1,925,1,925,0.0,1843,97.73
NP_001036133.1,NP_001036133.1,100.000,925,0,0,1,925,1,925,0.0,1918,100.00
NP_001036133.1,AVE15784.1,80.194,929,172,4,1,923,1,923,0.0,1545,89.34
NP_001036133.1,XP_038965366.1,76.865,925,213,1,1,924,1,925,0.0,1496,87.03
NP_001036133.1,NP_001297482.1,76.998,926,209,2,1,924,1,924,0.0,1473,86.50
NP_001036133.1,NP_766277.3,76.216,925,219,1,1,924,1,925,0.0,1463,86.38
NP_001297482.1,PNI99308.1,78.186,926,198,2,1,924,1,924,0.0,1510,87.04
NP_001297482.1,NP_055129.2,78.186,926,198,2,1,924,1,924,0.0,1510,87.04
NP_001297482.1,NP_001036133.1,76.998,926,209,2,1,924,1,924,0.0,1489,86.50
NP_001297482.1,AVE15784.1,75.699,930,212,5,1,923,1,923,0.0,1447,85.38
NP_001297482.1,XP_038965366.1,88.013,926,108,2,1,924,1,925,0.0,1710,93.52
NP_001297482.1,NP_001297482.1,100.000,925,0,0,1,925,1,925,0.0,1931,100.00
NP_001297482.1,NP_766277.3,86.717,926,120,2,1,924,1,925,0.0,1660,92.98
XP_038965366.1,PNI99308.1,77.514,925,207,1,1,925,1,924,0.0,1509,87.46
XP_038965366.1,NP_055129.2,77.514,925,207,1,1,925,1,924,0.0,1509,87.46
XP_038965366.1,NP_001036133.1,76.865,925,213,1,1,925,1,924,0.0,1496,87.03
XP_038965366.1,AVE15784.1,74.919,929,222,3,1,924,1,923,0.0,1450,85.25
XP_038965366.1,XP_038965366.1,100.000,926,0,0,1,926,1,926,0.0,1930,100.00
XP_038965366.1,NP_001297482.1,88.013,926,108,2,1,925,1,924,0.0,1694,93.52
XP_038965366.1,NP_766277.3,90.821,926,85,0,1,926,1,926,0.0,1751,95.46


